Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2020-12-18T01:41:32+1100,Trade,BUY_TO_OPEN,SPY 201223C00375000,Equity Option,Bought 19 SPY 12/23/20 Call 375.00 @ 0.95,-1805,19,-95,-10,-2.58,100,SPY,SPY,24/12/2020,375,CALL,118765894
2020-12-18T01:56:54+1100,Trade,BUY_TO_OPEN,VALE 210618C00020000,Equity Option,Bought 19 VALE 06/18/21 Call 20.00 @ 1.01,-1919,19,-101,-10,-2.58,100,VALE,VALE,19/06/2021,20,CALL,118789851
2020-12-19T01:58:17+1100,Trade,SELL_TO_CLOSE,SPY 201221P00369000,Equity Option,Sold 3 SPY 12/21/20 Put 369.00 @ 2.03,609,3,203,0,-0.436,100,SPY,SPY,22/12/2020,369,PUT,119060474
2020-12-19T02:05:01+1100,Trade,BUY_TO_OPEN,FUBO 210115C00040000,Equity Option,Bought 1 FUBO 01/15/21 Call 40.00 @ 5.60,-560,1,-560,-1,-0.14,100,FUBO,FUBO,16/01/2021,40,CALL,119068540
2020-12-19T02:13:50+1100,Trade,BUY_TO_OPEN,SOL 201218C00007500,Equity Option,Bought 2 SOL 12/18/20 Call 7.50 @ 0.50,-100,2,-50,-2,-0.27,100,SOL,SOL,19/12/2020,7.5,CALL,119077877
2020-12-19T03:46:50+1100,Trade,SELL_TO_CLOSE,SOL 201218C00007500,Equity Option,Sold 2 SOL 12/18/20 Call 7.50 @ 0.35,70,2,35,0,-0.284,100,SOL,SOL,19/12/2020,7.5,CALL,119144108
2020-12-20T04:26:09+1100,Money Movement,,,,Regulatory fee adjustment,0.03,0,,--,0,,,,,,,
2020-12-22T01:51:43+1100,Trade,SELL_TO_CLOSE,SPY 201223C00375000,Equity Option,Sold 8 SPY 12/23/20 Call 375.00 @ 0.14,112,8,14,0,-1.116,100,SPY,SPY,24/12/2020,375,CALL,119367087
2020-12-22T01:51:43+1100,Trade,SELL_TO_CLOSE,SPY 201223C00375000,Equity Option,Sold 11 SPY 12/23/20 Call 375.00 @ 0.14,154,11,14,0,-1.522,100,SPY,SPY,24/12/2020,375,CALL,119367087
2020-12-22T01:58:49+1100,Trade,SELL_TO_CLOSE,FUBO 210115C00040000,Equity Option,Sold 1 FUBO 01/15/21 Call 40.00 @ 7.00,700,1,700,0,-0.162,100,FUBO,FUBO,16/01/2021,40,CALL,119373266
2020-12-22T02:11:28+1100,Trade,SELL_TO_OPEN,SOL 210115P00007500,Equity Option,Sold 1 SOL 01/15/21 Put 7.50 @ 0.95,95,1,95,-1,-0.152,100,SOL,SOL,16/01/2021,7.5,PUT,119390739
2020-12-22T02:49:45+1100,Trade,SELL_TO_OPEN,KOPN 210115C00005000,Equity Option,Sold 7 KOPN 01/15/21 Call 5.00 @ 0.03,21,7,3,-7,-0.974,100,KOPN,KOPN,16/01/2021,5,CALL,119422499
2020-12-22T02:49:45+1100,Trade,BUY_TO_OPEN,KOPN 210115C00002500,Equity Option,Bought 7 KOPN 01/15/21 Call 2.50 @ 0.30,-210,7,-30,-7,-0.95,100,KOPN,KOPN,16/01/2021,2.5,CALL,119422499
2020-12-22T03:35:53+1100,Trade,BUY_TO_OPEN,NIO 201224C00047000,Equity Option,Bought 1 NIO 12/24/20 Call 47.00 @ 1.95,-195,1,-195,-1,-0.14,100,NIO,NIO,25/12/2020,47,CALL,119452344
2020-12-22T03:57:41+1100,Trade,SELL_TO_CLOSE,VALE 210618C00020000,Equity Option,Sold 2 VALE 06/18/21 Call 20.00 @ 1.02,204,2,102,0,-0.284,100,VALE,VALE,19/06/2021,20,CALL,119464626
2020-12-22T04:00:30+1100,Trade,SELL_TO_CLOSE,VALE 210618C00020000,Equity Option,Sold 17 VALE 06/18/21 Call 20.00 @ 1.02,1734,17,102,0,-2.384,100,VALE,VALE,19/06/2021,20,CALL,119464626
2020-12-22T04:38:07+1100,Trade,BUY_TO_OPEN,AMD,Equity,Bought 5 AMD @ 92.84,-464.19,5,-92.84,0,-0.004,,,,,,,119483812
2020-12-22T04:47:55+1100,Trade,SELL_TO_OPEN,SOL 210115P00007500,Equity Option,Sold 2 SOL 01/15/21 Put 7.50 @ 0.87,174,2,87,-2,-0.284,100,SOL,SOL,16/01/2021,7.5,PUT,119481544
2020-12-22T04:47:55+1100,Trade,SELL_TO_OPEN,SOL 210115P00007500,Equity Option,Sold 1 SOL 01/15/21 Put 7.50 @ 0.87,87,1,87,-1,-0.152,100,SOL,SOL,16/01/2021,7.5,PUT,119481544
2020-12-23T04:06:50+1100,Trade,BUY_TO_OPEN,GME,Equity,Bought 55 GME @ 19.05,-1047.75,55,-19.05,0,-0.044,,,,,,,119744766
