Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-02-27T07:49:16+1100,Trade,SELL_TO_OPEN,SOL   210416C00030000,Equity Option,Sold 4 SOL 04/16/21 Call 30.00 @ 0.75,300,4,75,-4,-0.558,100,SOL,SOL,4/17/21,30,CALL,133992853
2021-02-28T03:55:00+1100,Money Movement,,,,Regulatory fee adjustment,0.7,0,,--,0,,,,,,,
2021-03-02T06:04:15+1100,Trade,BUY_TO_CLOSE,TLRY  210305C00040000,Equity Option,Bought 1 TLRY 03/05/21 Call 40.00 @ 0.08,-8,1,-8,0,-0.14,100,TLRY,TLRY,3/06/2021,40,CALL,134365168
2021-03-02T06:04:15+1100,Trade,BUY_TO_CLOSE,TLRY  210305C00040000,Equity Option,Bought 1 TLRY 03/05/21 Call 40.00 @ 0.08,-8,1,-8,0,-0.14,100,TLRY,TLRY,3/06/2021,40,CALL,134365168
2021-03-02T06:04:15+1100,Trade,BUY_TO_CLOSE,TLRY  210305C00040000,Equity Option,Bought 5 TLRY 03/05/21 Call 40.00 @ 0.08,-40,5,-8,0,-0.68,100,TLRY,TLRY,3/06/2021,40,CALL,134365168
2021-03-02T06:04:15+1100,Trade,BUY_TO_CLOSE,TLRY  210305C00040000,Equity Option,Bought 3 TLRY 03/05/21 Call 40.00 @ 0.08,-24,3,-8,0,-0.41,100,TLRY,TLRY,3/06/2021,40,CALL,134365168
2021-03-02T06:07:58+1100,Trade,SELL_TO_OPEN,TLRY  210319C00040000,Equity Option,Sold 10 TLRY 03/19/21 Call 40.00 @ 0.85,850,10,85,-10,-1.4,100,TLRY,TLRY,3/20/21,40,CALL,134365635
2021-03-03T01:39:46+1100,Trade,SELL_TO_CLOSE,RKT   230120C00015000,Equity Option,Sold 2 RKT 01/20/23 Call 15.00 @ 17.00,"3,400.00",2,"1,700.00",0,-0.294,100,RKT,RKT,1/21/23,15,CALL,134489417
2021-03-03T01:47:08+1100,Trade,BUY_TO_CLOSE,RKT   210305C00023500,Equity Option,Bought 2 RKT 03/05/21 Call 23.50 @ 5.25,"-1,050.00",2,-525,0,-0.27,100,RKT,RKT,3/06/2021,23.5,CALL,134500258
2021-03-03T01:49:03+1100,Trade,BUY_TO_OPEN,RKT   210305C00036000,Equity Option,Bought 1 RKT 03/05/21 Call 36.00 @ 1.60,-160,1,-160,-1,-0.14,100,RKT,RKT,3/06/2021,36,CALL,134503314
2021-03-03T01:54:16+1100,Trade,SELL_TO_CLOSE,RKT   210305C00036000,Equity Option,Sold 1 RKT 03/05/21 Call 36.00 @ 2.08,208,1,208,0,-0.152,100,RKT,RKT,3/06/2021,36,CALL,134511600
2021-03-03T02:04:41+1100,Trade,BUY_TO_CLOSE,APHA  210416C00025000,Equity Option,Bought 1 APHA 04/16/21 Call 25.00 @ 2.53,-253,1,-253,0,-0.14,100,APHA,APHA,4/17/21,25,CALL,134524546
2021-03-03T02:04:41+1100,Trade,BUY_TO_CLOSE,APHA  210416C00025000,Equity Option,Bought 1 APHA 04/16/21 Call 25.00 @ 2.53,-253,1,-253,0,-0.14,100,APHA,APHA,4/17/21,25,CALL,134524546
2021-03-03T02:07:59+1100,Trade,SELL_TO_OPEN,TLRY  210326C00040000,Equity Option,Sold 2 TLRY 03/26/21 Call 40.00 @ 2.69,538,2,269,-2,-0.284,100,TLRY,TLRY,3/27/21,40,CALL,134527988
2021-03-03T02:07:59+1100,Trade,BUY_TO_CLOSE,TLRY  210319C00040000,Equity Option,Bought 2 TLRY 03/19/21 Call 40.00 @ 2.15,-430,2,-215,0,-0.27,100,TLRY,TLRY,3/20/21,40,CALL,134527988
2021-03-03T02:08:07+1100,Trade,SELL_TO_OPEN,TLRY  210326C00040000,Equity Option,Sold 6 TLRY 03/26/21 Call 40.00 @ 2.61,"1,566.00",6,261,-6,-0.832,100,TLRY,TLRY,3/27/21,40,CALL,134527988
2021-03-03T02:08:07+1100,Trade,BUY_TO_CLOSE,TLRY  210319C00040000,Equity Option,Bought 6 TLRY 03/19/21 Call 40.00 @ 2.07,"-1,242.00",6,-207,0,-0.81,100,TLRY,TLRY,3/20/21,40,CALL,134527988
2021-03-03T02:08:07+1100,Trade,SELL_TO_OPEN,TLRY  210326C00040000,Equity Option,Sold 2 TLRY 03/26/21 Call 40.00 @ 2.62,524,2,262,-2,-0.284,100,TLRY,TLRY,3/27/21,40,CALL,134527988
2021-03-03T02:08:07+1100,Trade,BUY_TO_CLOSE,TLRY  210319C00040000,Equity Option,Bought 2 TLRY 03/19/21 Call 40.00 @ 2.08,-416,2,-208,0,-0.27,100,TLRY,TLRY,3/20/21,40,CALL,134527988
2021-03-03T02:17:20+1100,Trade,BUY_TO_OPEN,RKT   210312P00021000,Equity Option,Bought 1 RKT 03/12/21 Put 21.00 @ 0.17,-17,1,-17,-1,-0.14,100,RKT,RKT,3/13/21,21,PUT,134537795
