Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-12-30T06:24:10+1100,Trade,BUY_TO_CLOSE,APPS  220121P00070000,Equity Option,Bought 3 APPS 01/21/22 Put 70.00 @ 10.45,"-3,135.00",3,"-1,045.00",0.00,-0.36,100,APPS,APPS,1/22/22,70.0,PUT,191223748
2021-12-30T06:24:10+1100,Trade,SELL_TO_OPEN,APPS  220218P00070000,Equity Option,Sold 3 APPS 02/18/22 Put 70.00 @ 13.05,"3,915.00",3,"1,305.00",-2.00,-0.386,100,APPS,APPS,2/19/22,70.0,PUT,191223748
2021-12-30T06:24:10+1100,Trade,SELL_TO_OPEN,APPS  220218P00070000,Equity Option,Sold 4 APPS 02/18/22 Put 70.00 @ 13.05,"5,220.00",4,"1,305.00",-4.00,-0.528,100,APPS,APPS,2/19/22,70.0,PUT,191223748
2021-12-30T06:24:10+1100,Trade,BUY_TO_CLOSE,APPS  220121P00070000,Equity Option,Bought 4 APPS 01/21/22 Put 70.00 @ 10.45,"-4,180.00",4,"-1,045.00",0.00,-0.49,100,APPS,APPS,1/22/22,70.0,PUT,191223748
2021-12-30T06:24:09+1100,Trade,SELL_TO_OPEN,APPS  220218P00070000,Equity Option,Sold 4 APPS 02/18/22 Put 70.00 @ 13.05,"5,220.00",4,"1,305.00",-4.00,-0.528,100,APPS,APPS,2/19/22,70.0,PUT,191223748
2021-12-30T06:24:09+1100,Trade,BUY_TO_CLOSE,APPS  220121P00070000,Equity Option,Bought 4 APPS 01/21/22 Put 70.00 @ 10.45,"-4,180.00",4,"-1,045.00",0.00,-0.49,100,APPS,APPS,1/22/22,70.0,PUT,191223748
2021-12-30T06:06:26+1100,Trade,SELL_TO_CLOSE,NVDA  220121C00375000,Equity Option,Sold 1 NVDA 01/21/22 Call 375.00 @ 0.80,80.00,1,80.00,0.00,-0.132,100,NVDA,NVDA,1/22/22,375.0,CALL,191218435
2021-12-30T06:06:26+1100,Trade,BUY_TO_CLOSE,NVDA  220121C00360000,Equity Option,Bought 1 NVDA 01/21/22 Call 360.00 @ 1.36,-136.00,1,-136.00,0.00,-0.12,100,NVDA,NVDA,1/22/22,360.0,CALL,191218435
2021-12-30T06:06:26+1100,Trade,BUY_TO_CLOSE,NVDA  220121P00270000,Equity Option,Bought 1 NVDA 01/21/22 Put 270.00 @ 4.19,-419.00,1,-419.00,0.00,-0.12,100,NVDA,NVDA,1/22/22,270.0,PUT,191218435
2021-12-30T06:01:21+1100,Trade,BUY_TO_OPEN,ASTR,Equity,Bought 100 ASTR @ 6.87,-687.00,100,-6.87,0.00,-0.08,,,,,,,191215683
